"Year","DOY","Daily.Max","Daily.Min","WaterMean","MaxDD","TempC","Min","Max","MaxDDA","Analyte","DegreeDays"
2015,1,8.96666666666667,8.23333333333333,8.6671875,656.326666666667,3.98883203378818,0,9.44444444444444,1036.22222222222,"Water",0
2015,1,8.96666666666667,8.23333333333333,8.6671875,656.326666666667,3.98883203378818,0,9.44444444444444,1036.22222222222,"Air",0
2015,2,8.8,8.16666666666667,8.52760416666667,656.326666666667,3.73864467990327,-1.2962962962963,9.81481481481481,1036.22222222222,"Water",0
2015,2,8.8,8.16666666666667,8.52760416666667,656.326666666667,3.73864467990327,-1.2962962962963,9.81481481481481,1036.22222222222,"Air",0
2015,3,8.7,8.11666666666667,8.45659722222222,656.326666666667,4.95177469135803,-0.37037037037037,11.4814814814815,1036.22222222222,"Water",0
2015,3,8.7,8.11666666666667,8.45659722222222,656.326666666667,4.95177469135803,-0.37037037037037,11.4814814814815,1036.22222222222,"Air",0
2015,4,8.66666666666667,8.15,8.44097222222222,656.326666666667,5.71952160493827,0.37037037037037,12.5925925925926,1036.22222222222,"Water",0
2015,4,8.66666666666667,8.15,8.44097222222222,656.326666666667,5.71952160493827,0.37037037037037,12.5925925925926,1036.22222222222,"Air",0
2015,5,8.68333333333333,8.18333333333333,8.45243055555556,656.326666666667,7.04861111111111,1.66666666666667,13.5185185185185,1036.22222222222,"Water",0
2015,5,8.68333333333333,8.18333333333333,8.45243055555556,656.326666666667,7.04861111111111,1.66666666666667,13.5185185185185,1036.22222222222,"Air",0
2015,6,8.8,8.23333333333333,8.53211805555556,656.326666666667,7.95276965562053,2.40740740740741,14.6296296296296,1036.22222222222,"Water",0
2015,6,8.8,8.23333333333333,8.53211805555556,656.326666666667,7.95276965562053,2.40740740740741,14.6296296296296,1036.22222222222,"Air",0
2015,7,8.96666666666667,8.43333333333333,8.65694444444444,656.326666666667,9.21755679648721,2.59259259259259,17.037037037037,1036.22222222222,"Water",0
2015,7,8.96666666666667,8.43333333333333,8.65694444444444,656.326666666667,9.21755679648721,2.59259259259259,17.037037037037,1036.22222222222,"Air",0
2015,8,8.95,8.58333333333333,8.78194444444444,656.326666666667,9.45075942170241,3.51851851851852,15.5555555555556,1036.22222222222,"Water",0
2015,8,8.95,8.58333333333333,8.78194444444444,656.326666666667,9.45075942170241,3.51851851851852,15.5555555555556,1036.22222222222,"Air",0
2015,9,9.05,8.73333333333333,8.90625,656.326666666667,10.9903191421662,7.03703703703704,15,1036.22222222222,"Water",0
2015,9,9.05,8.73333333333333,8.90625,656.326666666667,10.9903191421662,7.03703703703704,15,1036.22222222222,"Air",0
2015,10,9.28333333333333,8.88333333333333,9.0640625,656.326666666667,11.4197530864198,6.85185185185185,17.2222222222222,1036.22222222222,"Water",0
2015,10,9.28333333333333,8.88333333333333,9.0640625,656.326666666667,11.4197530864198,6.85185185185185,17.2222222222222,1036.22222222222,"Air",0
2015,11,9.45,9.03333333333333,9.21979166666667,656.326666666667,10.6257919103314,6.11111111111111,16.2962962962963,1036.22222222222,"Water",0
2015,11,9.45,9.03333333333333,9.21979166666667,656.326666666667,10.6257919103314,6.11111111111111,16.2962962962963,1036.22222222222,"Air",0
2015,12,9.66666666666667,9.18333333333333,9.39826184640523,656.326666666667,10.596271636757,4.81481481481481,16.8518518518519,1036.22222222222,"Water",0
2015,12,9.66666666666667,9.18333333333333,9.39826184640523,656.326666666667,10.596271636757,4.81481481481481,16.8518518518519,1036.22222222222,"Air",0
2015,13,9.63333333333333,9.3,9.47100694444444,656.326666666667,9.07214506172839,4.25925925925926,13.8888888888889,1036.22222222222,"Water",0
2015,13,9.63333333333333,9.3,9.47100694444444,656.326666666667,9.07214506172839,4.25925925925926,13.8888888888889,1036.22222222222,"Air",0
2015,14,9.56666666666667,9.31666666666667,9.42916666666667,656.326666666667,6.9849537037037,4.07407407407407,9.25925925925926,1036.22222222222,"Water",0
2015,14,9.56666666666667,9.31666666666667,9.42916666666667,656.326666666667,6.9849537037037,4.07407407407407,9.25925925925926,1036.22222222222,"Air",0
2015,15,9.5,9.35,9.41232638888889,656.326666666667,7.05595777515104,5,8.88888888888889,1036.22222222222,"Water",0
2015,15,9.5,9.35,9.41232638888889,656.326666666667,7.05595777515104,5,8.88888888888889,1036.22222222222,"Air",0
2015,16,9.6,9.36666666666667,9.44305555555556,656.326666666667,9.67608501972763,6.66666666666667,13.3333333333333,1036.22222222222,"Water",0
2015,16,9.6,9.36666666666667,9.44305555555556,656.326666666667,9.67608501972763,6.66666666666667,13.3333333333333,1036.22222222222,"Air",0
2015,17,9.71666666666667,9.5,9.57118055555556,656.326666666667,11.0089952891488,10.3703703703704,11.8518518518519,1036.22222222222,"Water",0
2015,17,9.71666666666667,9.5,9.57118055555556,656.326666666667,11.0089952891488,10.3703703703704,11.8518518518519,1036.22222222222,"Air",0
2015,18,9.85,9.58333333333333,9.68871527777778,656.326666666667,10.8545524691358,9.62962962962963,12.4074074074074,1036.22222222222,"Water",0
2015,18,9.85,9.58333333333333,9.68871527777778,656.326666666667,10.8545524691358,9.62962962962963,12.4074074074074,1036.22222222222,"Air",0
2015,19,9.96666666666667,9.76666666666667,9.8515625,656.326666666667,11.4641203703704,10,13.1481481481481,1036.22222222222,"Water",0
2015,19,9.96666666666667,9.76666666666667,9.8515625,656.326666666667,11.4641203703704,10,13.1481481481481,1036.22222222222,"Air",0
2015,20,10.0666666666667,9.8,9.921875,656.326666666667,10.8717773038457,7.40740740740741,14.2592592592593,1036.22222222222,"Water",0
2015,20,10.0666666666667,9.8,9.921875,656.326666666667,10.8717773038457,7.40740740740741,14.2592592592593,1036.22222222222,"Air",0
2015,21,10.2666666666667,9.85,10.0232638888889,656.326666666667,9.17585433371516,5.37037037037037,14.6296296296296,1036.22222222222,"Water",0
2015,21,10.2666666666667,9.85,10.0232638888889,656.326666666667,9.17585433371516,5.37037037037037,14.6296296296296,1036.22222222222,"Air",0
2015,22,10.1,9.95,9.99774305555556,656.326666666667,8.47800925925926,5,11.2962962962963,1036.22222222222,"Water",0
2015,22,10.1,9.95,9.99774305555556,656.326666666667,8.47800925925926,5,11.2962962962963,1036.22222222222,"Air",0
2015,23,10.0333333333333,9.78333333333333,9.903125,656.326666666667,6.89189408706952,2.77777777777778,12.962962962963,1036.22222222222,"Water",0
2015,23,10.0333333333333,9.78333333333333,9.903125,656.326666666667,6.89189408706952,2.77777777777778,12.962962962963,1036.22222222222,"Air",0
2015,24,9.96666666666667,9.8,9.87829861111111,656.326666666667,7.403171534937,5.37037037037037,9.62962962962963,1036.22222222222,"Water",0
2015,24,9.96666666666667,9.8,9.87829861111111,656.326666666667,7.403171534937,5.37037037037037,9.62962962962963,1036.22222222222,"Air",0
2015,25,10.0333333333333,9.73333333333333,9.87239583333333,656.326666666667,7.69658435406349,5.55555555555556,12.4074074074074,1036.22222222222,"Water",0
2015,25,10.0333333333333,9.73333333333333,9.87239583333333,656.326666666667,7.69658435406349,5.55555555555556,12.4074074074074,1036.22222222222,"Air",0
2015,26,10.1833333333333,9.7,9.91770833333333,656.326666666667,8.85134421702404,4.62962962962963,15.3703703703704,1036.22222222222,"Water",0
2015,26,10.1833333333333,9.7,9.91770833333333,656.326666666667,8.85134421702404,4.62962962962963,15.3703703703704,1036.22222222222,"Air",0
2015,27,10.3666666666667,9.96666666666667,10.1427083333333,656.326666666667,12.7972100389864,9.81481481481481,17.4074074074074,1036.22222222222,"Water",0
2015,27,10.3666666666667,9.96666666666667,10.1427083333333,656.326666666667,12.7972100389864,9.81481481481481,17.4074074074074,1036.22222222222,"Air",0
2015,28,10.6666666666667,10.1,10.3295138888889,656.326666666667,11.9405864197531,7.59259259259259,17.5925925925926,1036.22222222222,"Water",0
2015,28,10.6666666666667,10.1,10.3295138888889,656.326666666667,11.9405864197531,7.59259259259259,17.5925925925926,1036.22222222222,"Air",0
2015,29,10.8333333333333,10.3333333333333,10.5401041666667,656.326666666667,10.414737654321,4.81481481481481,17.4074074074074,1036.22222222222,"Water",0
2015,29,10.8333333333333,10.3333333333333,10.5401041666667,656.326666666667,10.414737654321,4.81481481481481,17.4074074074074,1036.22222222222,"Air",0
2015,30,11.05,10.4833333333333,10.7461805555556,656.326666666667,11.5779320987654,5.18518518518519,18.5185185185185,1036.22222222222,"Water",0
2015,30,11.05,10.4833333333333,10.7461805555556,656.326666666667,11.5779320987654,5.18518518518519,18.5185185185185,1036.22222222222,"Air",0
2015,31,11.15,10.6666666666667,10.9104166666667,656.326666666667,12.9320987654321,7.22222222222222,20.5555555555556,1036.22222222222,"Water",0
2015,31,11.15,10.6666666666667,10.9104166666667,656.326666666667,12.9320987654321,7.22222222222222,20.5555555555556,1036.22222222222,"Air",0.777777777777779
2015,32,11.15,10.8166666666667,10.9861111111111,656.326666666667,10.4730038892702,4.07407407407407,16.8518518518519,1036.22222222222,"Water",0
2015,32,11.15,10.8166666666667,10.9861111111111,656.326666666667,10.4730038892702,4.07407407407407,16.8518518518519,1036.22222222222,"Air",0.777777777777779
2015,33,11.4,10.9333333333333,11.1458333333333,656.326666666667,11.6941302341861,6.11111111111111,17.5925925925926,1036.22222222222,"Water",0
2015,33,11.4,10.9333333333333,11.1458333333333,656.326666666667,11.6941302341861,6.11111111111111,17.5925925925926,1036.22222222222,"Air",0.777777777777779
2015,34,11.7666666666667,11.1833333333333,11.4171875,656.326666666667,12.7132472384665,7.59259259259259,19.0740740740741,1036.22222222222,"Water",0
2015,34,11.7666666666667,11.1833333333333,11.4171875,656.326666666667,12.7132472384665,7.59259259259259,19.0740740740741,1036.22222222222,"Air",0.814814814814817
2015,35,11.7333333333333,11.45,11.5855902777778,656.326666666667,11.1748082919689,5.74074074074074,22.962962962963,1036.22222222222,"Water",0
2015,35,11.7333333333333,11.45,11.5855902777778,656.326666666667,11.1748082919689,5.74074074074074,22.962962962963,1036.22222222222,"Air",2.7962962962963
2015,36,11.7,11.5333333333333,11.6083333333333,656.326666666667,10.3866146848603,6.2962962962963,13.5185185185185,1036.22222222222,"Water",0
2015,36,11.7,11.5333333333333,11.6083333333333,656.326666666667,10.3866146848603,6.2962962962963,13.5185185185185,1036.22222222222,"Air",2.7962962962963
2015,37,11.85,11.55,11.6498263888889,656.326666666667,15.5172225320365,9.44444444444444,19.2592592592593,1036.22222222222,"Water",0
2015,37,11.85,11.55,11.6498263888889,656.326666666667,15.5172225320365,9.44444444444444,19.2592592592593,1036.22222222222,"Air",2.92592592592593
2015,38,12.3666666666667,11.85,12.0631944444444,656.326666666667,15.3800154320988,12.7777777777778,19.0740740740741,1036.22222222222,"Water",0
2015,38,12.3666666666667,11.85,12.0631944444444,656.326666666667,15.3800154320988,12.7777777777778,19.0740740740741,1036.22222222222,"Air",2.96296296296297
2015,39,12.6,12.2,12.3895833333333,656.326666666667,15.9944555810106,13.3333333333333,19.0740740740741,1036.22222222222,"Water",0
2015,39,12.6,12.2,12.3895833333333,656.326666666667,15.9944555810106,13.3333333333333,19.0740740740741,1036.22222222222,"Air",3
2015,40,13.05,12.4333333333333,12.6845486111111,656.326666666667,15.2423651721897,7.22222222222222,22.4074074074074,1036.22222222222,"Water",0
2015,40,13.05,12.4333333333333,12.6845486111111,656.326666666667,15.2423651721897,7.22222222222222,22.4074074074074,1036.22222222222,"Air",4.70370370370371
2015,41,13.05,12.5833333333333,12.7989583333333,656.326666666667,11.7122669275805,8.14814814814815,17.037037037037,1036.22222222222,"Water",0
2015,41,13.05,12.5833333333333,12.7989583333333,656.326666666667,11.7122669275805,8.14814814814815,17.037037037037,1036.22222222222,"Air",4.70370370370371
2015,42,13.2166666666667,12.65,12.8796875,656.326666666667,11.8449277128005,6.11111111111111,17.7777777777778,1036.22222222222,"Water",0
2015,42,13.2166666666667,12.65,12.8796875,656.326666666667,11.8449277128005,6.11111111111111,17.7777777777778,1036.22222222222,"Air",4.70370370370371
2015,43,13.5,12.7833333333333,13.0970486111111,656.326666666667,13.3759091373432,7.40740740740741,20,1036.22222222222,"Water",0
2015,43,13.5,12.7833333333333,13.0970486111111,656.326666666667,13.3759091373432,7.40740740740741,20,1036.22222222222,"Air",5.20370370370371
2015,44,13.8,13.0666666666667,13.3434027777778,656.326666666667,13.9309890861652,7.22222222222222,21.4814814814815,1036.22222222222,"Water",0
2015,44,13.8,13.0666666666667,13.3434027777778,656.326666666667,13.9309890861652,7.22222222222222,21.4814814814815,1036.22222222222,"Air",6.44444444444445
2015,45,14,13.3166666666667,13.6,656.326666666667,14.8455977907732,8.51851851851852,21.1111111111111,1036.22222222222,"Water",0
2015,45,14,13.3166666666667,13.6,656.326666666667,14.8455977907732,8.51851851851852,21.1111111111111,1036.22222222222,"Air",7.5
2015,46,14.1333333333333,13.55,13.8260416666667,656.326666666667,13.8597349497264,7.22222222222222,20.5555555555556,1036.22222222222,"Water",0
2015,46,14.1333333333333,13.55,13.8260416666667,656.326666666667,13.8597349497264,7.22222222222222,20.5555555555556,1036.22222222222,"Air",8.27777777777778
2015,47,14.3166666666667,13.7333333333333,14.0088541666667,656.326666666667,13.5717021033379,7.22222222222222,20,1036.22222222222,"Water",0
